-0.03182211	0.072516285	0.023680646	0.021596901	-0.08266882	0.020345263	0.00095226377	0.071397096	0.090004325	-0.04215103	-0.021361291	-0.004388448	-0.019396162	0.053187333	-0.030971307	0.022699248
-0.03405869	0.06917565	0.025976652	-0.00032843635	-0.06592897	-0.0012477563	0.03624023	0.06467223	0.051159825	-0.05203437	0.018837614	-0.013913671	0.06987243	-0.0036198632	-0.028239777	-0.01114383
-0.07468965	0.034051683	0.028133834	0.004981533	-0.05233994	0.06606562	-0.090787016	0.03990341	0.08786872	0.004489181	-0.05219068	-0.097316794	0.073142566	-0.05109548	-0.0927759	-0.015241666
-0.107366346	0.08004791	0.029061614	-0.0016567577	-0.04347809	0.0721502	0.00059636	0.027373048	0.08737285	-0.039606385	-0.0761654	-0.07518157	0.0029529582	0.011910107	-0.08331491	-0.0053452994
-0.016727397	0.019961024	0.03653672	0.043690745	-0.008007277	0.020335527	-0.030065069	0.08921805	0.14306495	-0.04772578	-0.07633973	0.004633225	0.057700634	0.013229434	-0.10008875	0.04823152
0.022080125	0.035252873	0.024054272	-0.010274837	-0.08872215	0.040880043	0.00094919535	0.045316473	-0.018368714	-0.0408845	-0.06545346	-0.03055233	0.0058035417	-0.036594536	-0.1307852	0.031408887
-0.07220051	0.030405184	-0.01197439	-0.0057411655	0.008582666	-0.008018059	0.02628187	0.08471411	0.099779725	-0.049062632	0.039835658	-0.028647607	0.06148419	-0.0547018	-0.04274868	-0.01904145
-0.05695975	0.038482014	-0.056600824	0.018048923	-0.05659439	0.06991196	0.029283687	0.030042773	0.008606528	-0.044803724	-0.021134656	-0.014959156	0.042069107	-0.019862456	-0.06359022	-0.0074467184
-0.043853123	-0.02758011	-0.037437037	-0.027125303	-0.06740422	-0.008479797	0.008275291	0.09191803	0.049364395	-0.023397693	0.00956462	-0.07697661	0.030605445	-0.015118178	-0.019146929	0.0066893706
-0.028839596	0.06254132	-0.027887216	0.00036425833	0.003344908	-0.065239444	-0.017784167	0.14273599	0.07905729	0.016151419	-0.012117252	-0.08481434	0.043256808	0.06061617	-0.037321497	0.0091808485
-0.057824682	-0.0034992257	0.044611067	-0.025131999	-0.03325276	-0.08658147	0.019535404	0.05440486	0.09598495	-0.00916387	-0.02544366	0.024582535	0.08624137	0.07917686	0.004174614	0.04406301
-0.03893202	0.019345114	0.043429606	-0.024479078	-0.009536507	0.050853636	0.011879972	0.12215045	0.028045584	-0.038582835	-0.016128883	-0.010571351	0.018459557	-0.019316299	0.037578937	-0.015065192
-0.1717898	0.035977896	-0.030767664	-0.010925399	-0.1280968	-0.016015898	-0.01747586	-0.095237255	-0.034476884	-0.058284584	-0.0061279573	0.015855376	-0.005868247	-0.008984787	0.04741509	0.036243886
-0.095969915	-0.048425075	-0.057894498	-0.011984662	-0.006137909	0.09683956	-0.04741702	0.12508468	0.0580802	-0.10453748	0.019769274	0.087053925	0.025594376	-0.04089536	0.019111067	-0.04071773
-0.037811577	0.10521921	0.023686023	-0.008854568	0.06834072	0.06691412	-0.02903743	0.018465351	0.048949562	-0.019492438	0.038253773	-0.016764583	0.008784035	-0.020842848	-0.048677392	0.025822287
-0.07517906	0.05611877	0.027825233	0.019060193	-0.03775105	0.027616471	0.02888344	0.009542436	-0.023250267	-0.021071542	0.012603005	0.04736825	0.019752126	0.0021051464	-0.012681313	0.0412772
-0.113480024	0.11136855	-0.01511198	-0.006863864	-0.10341602	0.026568491	0.04202723	-0.028456612	0.09858087	-0.025223456	-0.05096334	-0.0060399305	0.07106709	-0.03302854	-0.06663269	-0.058245312
-0.03961067	0.03061148	0.07565179	-0.060171627	-0.073669314	0.033577975	0.007181524	0.04415575	0.04946927	0.033605028	-0.022793088	0.06541935	-0.02903989	-0.0047648917	0.07721335	0.030263972
-0.09019412	-0.016671913	-0.029837156	0.037003286	-0.04447639	0.0096918745	0.031912617	0.035673615	0.03121408	0.038175732	-0.02087156	-0.004384326	0.07863831	0.072287515	-0.045399226	0.060594283
-0.082931794	-0.04005365	0.10186617	-0.052017193	-0.03290522	-0.07759959	-0.042538278	0.10453892	0.021359708	0.002795722	-0.07599444	-0.042463854	-0.0045062746	-0.009464646	0.031731807	-7.370686e-05
0.030209437	-0.02045766	-0.026149588	-0.024658708	-0.06786291	0.044960096	-0.0314972	0.0039199917	0.062407717	-0.06674637	0.053107087	-0.032200225	0.028155945	-0.0032881147	-0.026525106	-0.031185972
0.0010398973	-0.02975122	0.033160582	0.034030862	0.029595237	0.04500528	-0.00048182445	0.066120535	0.055858318	-0.034365304	-0.14178842	0.07160225	-0.0067086	0.09709483	0.067246504	-0.07646093
-0.010136022	0.12585358	0.066656075	-0.07204695	-0.01438303	-0.06284724	-0.07577957	0.0011166013	0.117448725	0.035009935	-0.0040961797	-0.020680888	0.039602973	0.0762856	-0.107707985	0.13378711
-0.03932978	0.017067878	-0.07634644	-0.064280726	0.018276885	0.052750412	-0.007255526	0.073045515	0.038927644	0.027881203	0.04107948	0.032091722	-0.060527205	-0.0055797054	-0.051882297	-0.01174175
-0.032941993	0.046035897	0.005520015	-0.027350735	0.01273172	0.030826524	-0.045189008	-0.089877	0.22153877	-0.08605682	-0.0400905	-0.031590756	0.028777525	0.028053325	0.023637157	-0.013320853
-0.054742888	-0.02492836	-0.068501316	0.026703361	0.04847596	0.08732709	0.054565	0.031059248	0.07265302	-0.062107254	0.01276184	0.007974446	0.04542625	0.04366813	-0.085629195	-0.037997235
0.044919387	0.02547333	-0.014558369	-0.029857136	-0.058394298	0.008426372	0.04496189	-0.13114983	0.11262082	0.0134821655	-0.061129346	-0.03734342	-0.0014773995	0.0020629093	-0.07325286	0.06373127
0.0074749556	0.019361978	0.023109175	0.05596597	-0.080844305	0.075840615	0.053435627	-0.11511429	0.070469	-0.10399972	0.039830644	-0.013560642	-0.054794915	-0.04208336	-0.12587196	-0.013814264
-0.040721647	0.06704499	0.044241663	0.014908388	-0.05625253	-0.037865914	-0.05595202	0.026382174	-0.06689854	-0.060016293	0.021290792	0.036714587	0.0002688281	0.008088501	-0.00663937	-0.011938748
-0.07602793	-0.024786599	-0.008491288	0.075617224	-0.08493191	-0.048623826	-0.029362543	0.04534449	-0.047817953	-0.05513473	-0.031119939	-0.06171948	0.059304405	-0.06363589	0.034373235	0.019588815
-0.07250977	-0.025864603	-0.0025856283	0.10505903	-0.029237412	0.017537778	0.034205448	-0.018631585	0.03739382	-0.021626793	-0.0818622	0.0066757104	0.06187847	-0.05053509	-0.013568199	-0.090456136
-0.04832588	0.03926615	-0.09166849	0.03483284	-0.021214303	0.008326354	0.09171901	-0.0080034	-0.017037014	0.035043515	-0.023530334	-0.05555092	0.0020867302	0.057855047	0.014099524	0.017691873
0.0780667	0.07643601	-0.009924054	-0.02298134	-0.023292411	0.15303974	0.037444107	0.07403094	0.009553168	0.06817079	-0.03993286	0.073700085	-0.009291223	0.020626742	-0.031474322	0.011319078
0.023379618	-0.022014225	0.014612356	0.065316014	-0.068249725	-0.0550222	-0.000993328	0.012898001	0.06967848	-0.069572866	-0.06741506	0.035038363	0.01331583	-0.08500796	0.012709192	0.029866626
-0.00030720845	0.015811613	0.007479624	-0.09570194	0.013072536	0.07283651	-0.014842316	0.026029838	0.082584724	0.0041969125	-0.0085870195	-0.04632034	0.020357993	-0.065982886	0.09667692	0.06814779
0.07399695	-0.03110215	-0.078525335	0.024352418	0.057717778	-0.002971103	0.0060021672	0.08513813	0.07242994	-0.01692331	0.0034552852	-0.03601361	0.040808663	0.009819695	-0.056210354	0.047333997
-0.05197659	0.047331154	-0.010757558	-0.0111546	0.05805658	-0.006921813	-0.040497392	0.073015615	0.06637869	-0.12038751	-0.027752956	-0.050565373	0.06287754	0.0430207	0.066369906	0.02445154
